timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-04-30T14:15:21,codecarbon,676ffc07-04c8-4b5d-8a29-e9e72618d080,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.9142226000549272,2.322461519397782e-06,2.540367651443146e-06,60.0,0.0,10.0,1.5208591666305436e-05,0,2.520122222227251e-06,1.7728713888532687e-05,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-04-30T14:15:29,codecarbon,2907a5ea-999b-4ab8-978e-8bc3c7d56247,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.911039000027813,2.313595257424297e-06,2.53951286097924e-06,60.0,0.0,10.0,1.5151748332815864e-05,0,2.5092841666062467e-06,1.766103249942211e-05,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-04-30T14:16:07,codecarbon,56a05232-2fbb-463b-918d-244f117f7349,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,33.51646199997049,8.531874139135633e-05,2.5455771970034144e-06,60.0,0.0,10.0,0.0005585407316684,0,9.274737055562178e-05,0.000651288102224,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-04-30T17:56:23,codecarbon,b9ebd44e-6914-40c7-a6e6-80230cd902b4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5156753999181092,3.8535220543472354e-06,2.542445469891138e-06,60.0,0.0,10.0,2.52282266660283e-05,0,4.187972222118535e-06,2.9416198888146835e-05,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-04-30T18:05:00,codecarbon,5c45ad4c-5a0d-4001-8cb1-14604a414efa,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.0445850000251085,2.6547166738390742e-06,2.5414079981765614e-06,60.0,0.0,10.0,1.7384949999783807e-05,0,2.880062777613704e-06,2.026501277739751e-05,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-04-30T18:05:04,codecarbon,3e0386bc-a2f0-4a1b-85d5-66a2b9c46830,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.7957801999291405,2.015439694191769e-06,2.5326587597570686e-06,60.0,0.0,10.0,1.3222428333635132e-05,0,2.1626074998898226e-06,1.5385035833524955e-05,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-02T10:57:29,codecarbon,27958875-3728-44fa-872c-64dec055a24d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.225442499970086,3.1128752003236307e-06,2.54020502830579e-06,60.0,0.0,10.0,2.039202999828073e-05,0,3.3703761110599668e-06,2.376240610934069e-05,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-02T11:08:29,codecarbon,3018d7c4-86eb-4c7f-9838-a5f77d48be65,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.3402230999199674,3.4059039331898223e-06,2.541296246418383e-06,60.0,0.0,10.0,2.229736499915209e-05,0,3.701901666419064e-06,2.599926666557116e-05,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-02T11:08:46,codecarbon,abd03843-ded2-4b34-8ca4-17d343f13c95,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.092456700047478,2.7764601776641537e-06,2.541483042342538e-06,60.0,0.0,10.0,1.81796133343596e-05,0,3.014739166893479e-06,2.119435250125308e-05,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-02T11:13:31,codecarbon,1b927675-6fdd-447b-985c-b8b1cadde940,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.7886046000057831,4.542586566628759e-06,2.539737718785958e-06,60.0,0.0,10.0,2.974936666626793e-05,0,4.926866666776025e-06,3.467623333304396e-05,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-02T11:13:58,codecarbon,e2750d8c-8fdf-4b93-bac4-bc68e06c041e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.6024422000627965,4.069515400442955e-06,2.5395707878159217e-06,60.0,0.0,10.0,2.6653603334367896e-05,0,4.41139972244855e-06,3.1065003056816446e-05,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-02T11:15:04,codecarbon,1cfde858-abc1-4ea4-b0a9-7b1424a697f1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,55.79477329994552,0.0001418864781895,2.543006625849645e-06,60.0,0.0,10.0,0.0009287603449988,0,0.0001543425419442,0.001083102886943,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-06T13:29:15,codecarbon,568e3386-5e65-41e0-9ab4-12c443f98266,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.9604045000160112,2.44487275922907e-06,2.54566982889846e-06,60.0,0.0,10.0,1.600587500045852e-05,0,2.657275833351175e-06,1.8663150833809693e-05,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-06T13:29:29,codecarbon,1c0a3701-46f2-4630-b2f3-bf1eb7ac6974,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6744361000019126,1.7166361538783043e-06,2.545291027383375e-06,60.0,0.0,10.0,1.1240081666619516e-05,0,1.8640111110774648e-06,1.310409277769698e-05,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-06T13:43:46,codecarbon,1d706099-3270-4052-a80b-0d0b01208d1b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.8723685000149999,2.218040582501272e-06,2.5425500605112785e-06,60.0,0.0,10.0,1.4537273333310926e-05,0,2.394334166698778e-06,1.6931607500009703e-05,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-06T13:43:52,codecarbon,95754b01-dab1-4885-a90b-87a754e802e3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.7445624000101816,1.893366943925341e-06,2.54292580970977e-06,60.0,0.0,10.0,1.2407535000238569e-05,0,2.0456477778174706e-06,1.4453182778056035e-05,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-06T14:04:48,codecarbon,6e51ec35-e70a-47ea-bff4-89ec9094c2d4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.9255208999966272,2.356110761613915e-06,2.545713188781044e-06,60.0,0.0,10.0,1.5424546666326932e-05,0,2.561031666603715e-06,1.7985578332930646e-05,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-06T14:04:53,codecarbon,ebefd9a3-56a0-43ab-a57c-fb978baf2716,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.7209648999851197,1.833119352469334e-06,2.54259167472254e-06,60.0,0.0,10.0,1.2014236666436772e-05,0,1.9790408333291352e-06,1.3993277499765908e-05,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-06T14:06:02,codecarbon,52abf5d4-6f94-4b37-80e6-0716cfadebe7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,54.91474350000499,0.0001398632736161,2.5469166329830363e-06,60.0,0.0,10.0,0.0009152149216669,0,0.0001524436555556,0.0010676585772225,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-06T14:06:19,codecarbon,62ed336b-9782-4415-bcc4-5b22283b81e2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.50608469999861,1.4021721640282502e-05,2.54658662266602e-06,60.0,0.0,10.0,9.176637000006546e-05,0,1.5269673055526154e-05,0.0001070360430555,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-06T14:06:47,codecarbon,9cf11dd4-2af2-414f-b8f1-f8f06293e7ec,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.3505142999929376,3.438878016105204e-06,2.5463469850879675e-06,60.0,0.0,10.0,2.250813833331146e-05,0,3.742838888865663e-06,2.625097722217712e-05,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-06T14:10:35,codecarbon,746dba76-3879-44f9-aabf-9e3a99874d35,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.7769354000047315,1.9777412055299568e-06,2.5455671160278093e-06,60.0,0.0,10.0,1.2948446666511395e-05,0,2.1488144444043028e-06,1.50972611109157e-05,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-06T14:11:20,codecarbon,6948cbc8-ff3b-41aa-9bfa-b43340d9a961,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.7526691000093706,1.913387491933746e-06,2.542136367641404e-06,60.0,0.0,10.0,1.2542156666556062e-05,0,2.0638547222511585e-06,1.460601138880722e-05,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-06T14:11:58,codecarbon,7d3dc5bf-24d1-4980-ad6f-29af3931ad2b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,33.68185829999857,8.578400903300612e-05,2.5468906219170744e-06,60.0,0.0,10.0,0.0005613519583329,0,9.34878052778206e-05,0.0006548397636107,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-06T14:24:54,codecarbon,1d99d035-251b-4255-a9f8-3db11ae7bb02,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.006979500001762,2.5634784852891045e-06,2.545710697471616e-06,60.0,0.0,10.0,1.678242666675942e-05,0,2.786111388882596e-06,1.956853805564202e-05,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-06T14:27:32,codecarbon,9752db20-64ff-47b9-a46d-b10433204702,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.8375379999924917,2.130181466115432e-06,2.5433848567283257e-06,60.0,0.0,10.0,1.3957585000025574e-05,0,2.303342222229629e-06,1.6260927222255204e-05,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-06T14:28:18,codecarbon,756a9884-3935-4b10-b032-0dbbc838306c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,36.20930779998889,9.221248469979326e-05,2.546651408227736e-06,60.0,0.0,10.0,0.0006034852433338,0,0.0001004268536111,0.0007039120969449,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-06T14:29:03,codecarbon,39a1191e-8f36-49a9-839a-74bcbfdbddc3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.114780200005044,7.93219257168619e-06,2.546629958567653e-06,60.0,0.0,10.0,5.191217833344126e-05,0,8.638910000041102e-06,6.055108833348237e-05,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-06T15:00:40,codecarbon,a567cba8-d36a-4f7a-9e0b-5ffea7f6a1f9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.9636899000033736,2.453421309734969e-06,2.545861806506824e-06,60.0,0.0,10.0,1.606086666676371e-05,0,2.667540277778041e-06,1.8728406944541752e-05,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-06T15:02:09,codecarbon,ca625f6b-f34a-43f1-b0d5-e6f8b0ade1ca,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.7866355000005569,1.999344015285816e-06,2.5416396987987446e-06,60.0,0.0,10.0,1.310785166666998e-05,0,2.154316388946932e-06,1.5262168055616912e-05,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-06T15:02:52,codecarbon,3f4ed35c-3c97-4748-a371-a64f5d0956fd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,38.671672299999045,9.847575994167564e-05,2.5464572407870266e-06,60.0,0.0,10.0,0.0006444983983334,0,0.0001072249599999,0.0007517233583334,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-06T15:03:38,codecarbon,81ff7560-0281-44eb-8e3b-c4cc67e66197,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.448197299992898,2.661260000165332e-05,2.5470996802167403e-06,60.0,0.0,10.0,0.0001741361099998,0,2.9013508333365383e-05,0.0002031496183332,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-06T15:10:55,codecarbon,54e5192b-994a-4837-865b-fea511832c93,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.83310670001083,2.5044989375004337e-05,2.547006774062235e-06,60.0,0.0,10.0,0.00016388382,0,2.729930499998672e-05,0.000191183125,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-07T10:32:02,codecarbon,dd45e884-cbe3-45d5-953f-b7988f05f686,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.0157099000061862,2.5857503410823283e-06,2.545756756989943e-06,60.0,0.0,10.0,1.692775333309934e-05,0,2.810798888903163e-06,1.9738552222002504e-05,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-07T10:32:09,codecarbon,13d87919-ab18-421e-a424-27b652ac8730,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.7043086000194307,1.7922137292135126e-06,2.5446426881115297e-06,60.0,0.0,10.0,1.1737706666948118e-05,0,1.943314166742817e-06,1.3681020833690936e-05,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-07T10:33:00,codecarbon,58ab7b84-a75b-47c5-89b1-594a3c5e4e9a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,46.099832299980335,0.000117412814384,2.546924978382893e-06,60.0,0.0,10.0,0.0007683108783327,0,0.0001279701474999,0.0008962810258326,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-07T10:36:10,codecarbon,eaf3583d-2eb7-4275-8bef-db2bf51de1bb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.029594699997688,3.573319593525844e-05,2.54698704412782e-06,60.0,0.0,10.0,0.0002338245299998,0,3.894795805552147e-05,0.0002727724880554,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-07T10:44:25,codecarbon,5b17303a-feac-4dcf-8590-a9bde9a8397e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5004515000036918,3.819690431071568e-06,2.545694033470705e-06,60.0,0.0,10.0,2.500665499974275e-05,0,4.151287222177618e-06,2.9157942221920365e-05,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-07T10:44:35,codecarbon,68847a60-5264-4ace-a51a-79f49443ed25,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.7274403999908827,4.397148001407267e-06,2.54547016581902e-06,60.0,0.0,10.0,2.8789311666817715e-05,0,4.776703611100351e-06,3.356601527791807e-05,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-07T10:45:41,codecarbon,5643d610-0bb6-4669-836a-30f7c31ac7de,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,62.16654869998456,0.0001583468132998,2.547138559421269e-06,60.0,0.0,10.0,0.0010361053033324,0,0.0001726489966665,0.001208754299999,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-07T10:46:36,codecarbon,399e4785-65ec-4bc6-8f54-bb7e7519821c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18.44948850001674,4.698952020256515e-05,2.546928073508515e-06,60.0,0.0,10.0,0.0003074890766671,0,5.12095508333813e-05,0.0003586986275004,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-07T10:49:43,codecarbon,325dda62-4b45-495c-8b18-c60284065d3a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.525857000000542,3.884516363326758e-06,2.545793192497972e-06,60.0,0.0,10.0,2.54296683332844e-05,0,4.223128333332069e-06,2.9652796666616472e-05,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-07T10:49:57,codecarbon,66dbee37-d7aa-4045-be96-dbb3d242cdd5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.355624899995746,5.997787403284422e-06,2.5461555459425027e-06,60.0,0.0,10.0,3.925903999964551e-05,0,6.525596666647794e-06,4.57846366662933e-05,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-07T10:50:02,codecarbon,f140107a-0718-45dc-870f-0595a328ad30,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.8086007999954745,2.057705133886177e-06,2.544772567498936e-06,60.0,0.0,10.0,1.3475926666675755e-05,0,2.2317461110813184e-06,1.5707672777757076e-05,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-07T10:55:56,codecarbon,59829abf-18de-4150-a38c-cd26f28ed15e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.2395815000054426,3.1532636286526712e-06,2.5438130761380563e-06,60.0,0.0,10.0,2.065627500026797e-05,0,3.4144397222715064e-06,2.4070714722539475e-05,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-07T10:56:42,codecarbon,45712764-db5d-482f-a920-ed4ba77a24f7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.3371239000116475,3.402144415281994e-06,2.544374844584229e-06,60.0,0.0,10.0,2.228256666664189e-05,0,3.68800138894585e-06,2.597056805558774e-05,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-07T10:58:16,codecarbon,89b5240d-90c2-4578-b394-61913b02342f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,72.18554540001787,0.0001838019183344,2.546242704352109e-06,60.0,0.0,10.0,0.0012030442650003,0,0.0002000238138888,0.0014030680788891,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-07T10:58:48,codecarbon,0c8004f1-ef09-4374-9ebf-d8b156db05d6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.408368500007782,3.5846626033535966e-06,2.5452590024086656e-06,60.0,0.0,10.0,2.3472298333460154e-05,0,3.891538333361193e-06,2.7363836666821347e-05,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-07T10:59:05,codecarbon,db109c1e-2804-4005-9e6e-1fd3a9634597,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.151710500009358,3.09513679622316e-05,2.5470791097440783e-06,60.0,0.0,10.0,0.0002025276666667,0,3.374231777779642e-05,0.0002362699844445,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-07T11:01:06,codecarbon,dda26350-8065-4f52-be47-2e0ded74fecf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.78122910001548,3.000504073748202e-05,2.546851477274353e-06,60.0,0.0,10.0,0.0001963519216665,0,3.269419083331337e-05,0.0002290461124998,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-07T11:19:01,codecarbon,aba0bb56-171b-47c3-b44a-6bb512086b6f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.6093435999937356,4.096314688899292e-06,2.5453325746690995e-06,60.0,0.0,10.0,2.682139166669609e-05,0,4.448186111161097e-06,3.126957777785719e-05,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-07T11:22:39,codecarbon,d04e479c-6160-43ec-aebd-811ef4e4c175,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.9255791999748908,2.355599061048755e-06,2.5449999968805024e-06,60.0,0.0,10.0,1.542523666624523e-05,0,2.556435555500987e-06,1.798167222174622e-05,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
2025-05-07T11:22:40,codecarbon,819fd15a-06b3-4ba6-bf55-692ca424fd80,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.0589073000010103,2.6955978439354416e-06,2.545641005527934e-06,60.0,0.0,10.0,1.764753666696682e-05,0,2.929546111166322e-06,2.057708277813314e-05,Spain,ESP,,gcp,europe-southwest1,Windows-10-10.0.19045-SP0,3.12.0,3.0.0,8,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,,,7.6098480224609375,machine,Y,1.0
