habitat_id;habitat_code;habitat_priority;habitat_np;habitat_cover;habitat_caves;habitat_data_quality;habitat_representativity;habitat_relative_surface;habitat_conservation;habitat_global;site_code;habitat_cover_ha;year;id_reporte
11497;3110;0;0;1.0;;M;A;B;B;A;ES0000024;94.24;2023;135
11579;92A0;0;0;1.0;;M;B;C;C;B;ES0000024;87.95;2023;135
11489;2190;0;0;1.0;;M;A;A;A;A;ES0000024;524.45;2023;135
11500;3140;0;0;1.0;;M;B;A;B;A;ES0000024;2665.13;2023;135
11581;92D0;0;0;1.0;;M;B;C;C;B;ES0000024;139.54;2023;135
11486;2130;0;0;1.0;;M;A;B;A;A;ES0000024;1994.46;2023;135
11477;1320;0;0;1.0;;M;A;B;B;A;ES0000024;247.98;2023;135
11572;91B0;0;0;1.0;;M;C;C;C;B;ES0000024;105.791;2023;135
11542;6420;0;0;1.0;;M;A;C;A;A;ES0000024;115.12;2023;135
11471;1210;0;0;0.0;;M;B;A;B;A;ES0000024;349.981;2023;135
11467;1150;0;0;1.0;;M;A;A;A;A;ES0000024;8403.12;2023;135
11538;6220;0;0;1.0;;M;C;C;B;B;ES0000024;3.121;2023;135
11487;2150;0;0;2.0;;M;A;A;A;A;ES0000024;5456.17;2023;135
11583;9330;0;0;1.0;;M;A;C;C;B;ES0000024;110.772;2023;135
11482;1510;0;0;1.0;;G;C;C;B;B;ES0000024;136.82;2023;135
11584;9340;0;0;0.0;;M;C;C;C;C;ES0000024;0.734;2023;135
11479;1410;0;0;0.0;;M;C;C;A;B;ES0000024;38.35;2023;135
11465;1130;0;0;0.0;;M;B;B;;;ES0000024;820.471;2023;135
11494;2260;0;0;9.0;;M;A;A;A;A;ES0000024;13937.13;2023;135
11474;1240;0;0;0.0;;M;C;C;A;C;ES0000024;13.18;2023;135
11476;1310;0;0;1.0;;M;A;A;A;A;ES0000024;1719.36;2023;135
11491;2230;0;0;0.0;;M;D;C;A;B;ES0000025;5.633;2023;135
11480;1420;0;0;22.0;;M;A;B;A;A;ES0000025;1371.54;2023;135
11524;5210;0;0;0.0;;M;C;C;C;C;ES0000025;2.813;2023;135
11466;1140;0;0;1.0;;M;B;B;;;ES0000025;771.916;2023;135
11495;2270;0;0;1.0;;M;A;C;A;A;ES0000025;100.85;2023;135
11529;5330;0;0;0.0;;DD;;C;;;ES0000025;44.75;2023;135
11503;3170;0;0;0.0;;M;D;C;B;B;ES0000025;3.223;2023;135
11494;2260;0;0;0.0;;M;C;C;B;B;ES0000025;57.794;2023;135
11477;1320;0;0;23.0;;M;A;B;A;A;ES0000025;355.253;2023;135
11485;2120;0;0;1.0;;M;A;C;A;A;ES0000025;72.309;2023;135
11493;2250;0;0;1.0;;M;A;C;A;A;ES0000025;57.89;2023;135
11465;1130;0;0;0.0;;M;B;B;;;ES0000025;905.175;2023;135
11471;1210;0;0;0.0;;M;C;C;B;B;ES0000025;9.405;2023;135
11476;1310;0;0;4.0;;M;B;C;A;B;ES0000025;36.751;2023;135
11486;2130;0;0;1.0;;M;A;C;A;A;ES0000025;117.077;2023;135
11489;2190;0;0;0.0;;M;D;C;B;B;ES0000025;0.133;2023;135
11542;6420;0;0;0.0;;M;D;C;B;B;ES0000025;11.49;2023;135
11540;6310;0;0;0.0;;M;B;C;A;C;ES0000026;20.923;2023;135
11538;6220;0;0;0.0;;M;C;C;C;C;ES0000026;0.154;2023;135
11529;5330;0;0;30.0;;M;C;C;C;C;ES0000026;1.462;2023;135
11582;9320;0;0;0.0;;M;C;C;C;B;ES0000026;6.336;2023;135
11479;1410;0;0;0.0;;M;C;C;C;C;ES0000026;0.537;2023;135
11503;3170;0;0;0.0;;M;C;C;C;C;ES0000026;4.792;2023;135
11581;92D0;0;0;0.0;;M;C;C;B;B;ES0000026;2.997;2023;135
11582;9320;0;0;1.0;;M;C;C;C;C;ES0000027;7.576;2023;135
11581;92D0;0;0;1.0;;M;C;C;C;C;ES0000027;11.937;2023;135
11542;6420;0;0;0.0;;M;D;C;A;B;ES0000027;0.101;2023;135
11529;5330;0;0;2.0;;M;C;C;B;B;ES0000027;11.747;2023;135
11540;6310;0;0;0.0;;M;D;C;C;C;ES0000027;2.009;2023;135
11500;3140;0;0;0.0;;M;C;C;B;B;ES0000027;106.373;2023;135
11500;3140;0;0;0.0;;M;C;C;B;B;ES0000028;14.507;2023;135
11538;6220;0;0;0.0;;M;C;C;A;B;ES0000028;0.307;2023;135
11540;6310;0;0;0.0;;M;C;C;A;B;ES0000028;55.616;2023;135
11529;5330;0;0;3.0;;M;C;C;C;C;ES0000028;17.278;2023;135
11542;6420;0;0;1.0;;M;C;C;C;B;ES0000028;2.208;2023;135
11476;1310;0;0;0.0;;M;C;C;A;B;ES0000028;0.109;2023;135
11581;92D0;0;0;1.0;;M;C;C;B;B;ES0000028;11.542;2023;135
11503;3170;0;0;0.0;;M;C;C;B;B;ES0000028;12.724;2023;135
11582;9320;0;0;0.0;;M;C;C;C;B;ES0000028;1.836;2023;135
11542;6420;0;0;0.0;;M;C;C;C;B;ES0000029;2.192;2023;135
11529;5330;0;0;0.0;;M;D;C;C;C;ES0000029;0.143;2023;135
11581;92D0;0;0;1.0;;M;C;C;B;C;ES0000029;6.694;2023;135
11479;1410;0;0;0.0;;M;C;C;C;C;ES0000029;1.044;2023;135
11476;1310;0;0;8.0;;M;C;C;A;A;ES0000029;0.579;2023;135
11503;3170;0;0;0.0;;DD;;C;;;ES0000030;43.933;2023;135
11540;6310;0;0;0.0;;M;C;C;C;C;ES0000030;51.92;2023;135
11538;6220;0;0;0.0;;M;C;C;C;C;ES0000030;13.72;2023;135
11529;5330;0;0;0.0;;M;B;C;C;C;ES0000030;51.36;2023;135
11582;9320;0;0;1.0;;M;B;C;C;C;ES0000030;4.125;2023;135
11581;92D0;0;0;1.0;;M;C;C;B;B;ES0000030;23.156;2023;135
11562;8310;0;0;1.0;;M;C;C;B;B;ES0000031;6.05;2023;135
11557;8130;0;0;0.0;;DD;;C;;;ES0000031;4.85;2023;135
11515;4030;0;0;0.0;;DD;;C;;;ES0000031;0.094;2023;135
11583;9330;0;0;5.0;;M;B;C;B;B;ES0000031;2500.08;2023;135
11577;9240;0;0;1.0;;M;C;C;B;B;ES0000031;1031.4;2023;135
11540;6310;0;0;0.0;;M;B;C;B;B;ES0000031;13195.82;2023;135
11529;5330;0;0;1.0;;M;C;C;B;B;ES0000031;668.06;2023;135
11572;91B0;0;0;1.0;;M;C;C;C;C;ES0000031;46.063;2023;135
11521;5110;0;0;0.0;;DD;;C;;;ES0000031;47.45;2023;135
11591;9540;0;0;0.0;;M;C;C;C;C;ES0000031;49.986;2023;135
11538;6220;0;0;1.0;;M;A;C;C;C;ES0000031;596.97;2023;135
11559;8220;0;0;0.0;;DD;;C;;;ES0000031;0.056;2023;135
11503;3170;0;0;0.0;;DD;;C;;;ES0000031;0.627;2023;135
11520;4090;0;0;1.0;;M;B;C;A;A;ES0000031;847.4;2023;135
11581;92D0;0;0;1.0;;M;C;C;C;C;ES0000031;35.822;2023;135
11582;9320;0;0;1.0;;M;B;C;B;B;ES0000031;786.86;2023;135
11584;9340;0;0;13.0;;M;B;C;B;B;ES0000031;2948.22;2023;135
11542;6420;0;0;0.0;;M;C;C;A;B;ES0000031;4.032;2023;135
11589;9520;0;0;0.0;;M;B;B;B;B;ES0000031;352.47;2023;135
11524;5210;0;0;2.0;;M;C;C;C;C;ES0000031;691.47;2023;135
11579;92A0;0;0;1.0;;M;C;C;B;B;ES0000031;28.449;2023;135
11558;8210;0;0;1.0;;M;C;C;B;B;ES0000031;1259.48;2023;135
11514;4020;0;0;0.0;;M;D;C;B;C;ES0000031;0.053;2023;135
11529;5330;0;0;1.0;;M;C;C;C;C;ES0000032;10.742;2023;135
11521;5110;0;0;0.0;;M;C;C;C;B;ES0000032;170.699;2023;135
11520;4090;0;0;21.0;;M;B;C;B;C;ES0000032;391.57;2023;135
11558;8210;0;0;7.0;;M;C;C;C;C;ES0000032;225.741;2023;135
11562;8310;0;0;0.0;;M;A;C;B;B;ES0000032;2.728;2023;135
11538;6220;0;0;7.0;;M;B;C;A;B;ES0000032;1683.95;2023;135
11542;6420;0;0;0.0;;M;D;C;C;C;ES0000032;0.013;2023;135
11500;3140;0;0;1.0;;M;C;B;B;C;ES0000033;1154.773;2023;135
11581;92D0;0;0;1.0;;M;B;C;C;B;ES0000033;34.4;2023;135
11538;6220;0;0;0.0;;M;C;C;C;C;ES0000033;38.01;2023;135
11480;1420;0;0;1.0;;M;B;C;A;B;ES0000033;84.06;2023;135
11503;3170;0;0;0.0;;M;C;C;C;C;ES0000033;3.439;2023;135
11529;5330;0;0;1.0;;M;C;C;B;C;ES0000033;22.67;2023;135
11584;9340;0;0;0.0;;M;C;C;C;C;ES0000033;0.837;2023;135
11542;6420;0;0;0.0;;M;C;C;B;B;ES0000033;0.433;2023;135
11540;6310;0;0;0.0;;M;C;C;C;C;ES0000033;21.245;2023;135
11479;1410;0;0;1.0;;M;B;C;A;B;ES0000033;15.3;2023;135
11476;1310;0;0;1.0;;M;B;C;A;B;ES0000033;64.0;2023;135
11479;1410;0;0;1.0;;M;A;C;A;A;ES0000034;2.589;2023;135
11500;3140;0;0;1.0;;M;B;C;B;B;ES0000034;43.323;2023;135
11476;1310;0;0;2.0;;M;A;C;A;A;ES0000034;15.134;2023;135
11538;6220;0;0;0.0;;M;C;C;C;C;ES0000034;8.347;2023;135
11579;92A0;0;0;0.0;;M;C;C;C;C;ES0000034;1.056;2023;135
11540;6310;0;0;0.0;;M;C;C;C;C;ES0000034;38.13;2023;135
11503;3170;0;0;0.0;;DD;;C;;;ES0000034;8.19;2023;135
11529;5330;0;0;0.0;;M;B;C;C;B;ES0000034;21.887;2023;135
11542;6420;0;0;0.0;;M;C;C;B;C;ES0000034;4.295;2023;135
11504;3190;0;0;0.0;;M;B;C;B;B;ES0000034;60.608;2023;135
11581;92D0;0;0;1.0;;M;B;C;C;B;ES0000034;35.89;2023;135
11521;5110;0;0;1.0;;G;A;B;B;B;ES0000035;23746.729;2023;135
11518;4060;0;0;0.0;;G;C;C;C;B;ES0000035;729.652;2023;135
11562;8310;0;0;1.0;;G;A;C;B;A;ES0000035;5.409;2023;135
11481;1430;0;0;0.0;;G;C;C;A;B;ES0000035;153.57;2023;135
11509;3260;0;0;0.0;;G;B;C;C;B;ES0000035;12.63;2023;135
11524;5210;0;0;6.0;;G;B;C;C;B;ES0000035;4197.92;2023;135
11581;92D0;0;0;1.0;;G;A;C;B;A;ES0000035;549.378;2023;135
11557;8130;0;0;1.0;;G;A;C;A;A;ES0000035;187.168;2023;135
11515;4030;0;0;0.0;;DD;;C;;;ES0000035;126.184;2023;135
11579;92A0;0;0;1.0;;G;A;C;B;A;ES0000035;579.759;2023;135
11572;91B0;0;0;0.0;;G;B;C;C;B;ES0000035;200.842;2023;135
11483;1520;0;0;0.0;;G;C;C;A;C;ES0000035;138.485;2023;135
11529;5330;0;0;0.0;;G;B;C;B;B;ES0000035;17286.298;2023;135
11542;6420;0;0;1.0;;G;A;C;B;B;ES0000035;280.958;2023;135
11576;9230;0;0;0.0;;M;C;C;C;C;ES0000035;20.795;2023;135
11520;4090;0;0;18.0;;G;A;B;B;B;ES0000035;27324.209;2023;135
11503;3170;0;0;1.0;;G;A;C;B;A;ES0000035;0.651;2023;135
11577;9240;0;0;1.0;;G;B;C;B;B;ES0000035;2818.369;2023;135
11508;3250;0;0;1.0;;G;A;C;B;A;ES0000035;0.758;2023;135
11538;6220;0;0;5.0;;G;B;C;A;B;ES0000035;44872.587;2023;135
11551;7210;0;0;1.0;;G;A;C;C;B;ES0000035;37.406;2023;135
11536;6170;0;0;8.0;;G;A;B;A;B;ES0000035;11957.388;2023;135
11584;9340;0;0;7.0;;G;B;C;B;B;ES0000035;2267.208;2023;135
11590;9530;0;0;6.0;;G;A;B;C;B;ES0000035;20623.477;2023;135
11558;8210;0;0;1.0;;G;A;B;A;A;ES0000035;4087.545;2023;135
11552;7220;0;0;1.0;;G;A;B;C;B;ES0000035;29.871;2023;135
11540;6310;0;0;1.0;;G;B;C;B;B;ES0000035;1454.967;2023;135
11482;1510;0;0;0.0;;G;C;C;A;B;ES0000035;13.554;2023;135
11500;3140;0;0;0.0;;G;A;C;A;A;ES0000035;2.514;2023;135
11591;9540;0;0;0.0;;G;B;C;B;C;ES0000035;2942.243;2023;135
11479;1410;0;0;;;G;C;C;A;A;ES0000037;12.25;2023;135
11582;9320;0;0;;;;;C;;;ES0000037;6.31;2023;135
11491;2230;0;0;;;G;A;C;A;A;ES0000037;9.71;2023;135
11481;1430;0;0;;;;;C;;;ES0000037;0.06;2023;135
11494;2260;0;0;;;G;B;C;A;A;ES0000037;23.16;2023;135
11484;2110;0;0;;;G;C;C;B;B;ES0000037;3.15;2023;135
11471;1210;0;0;;;;;C;;;ES0000037;0.64;2023;135
11490;2210;0;0;;;G;C;C;A;A;ES0000037;1.63;2023;135
11591;9540;0;0;;;;;C;;;ES0000037;3.79;2023;135
11538;6220;0;0;;;;;C;;;ES0000037;24.17;2023;135
11495;2270;0;0;;;;;C;;;ES0000037;296.55;2023;135
11467;1150;0;0;;;G;B;C;A;A;ES0000037;139.76;2023;135
11493;2250;0;0;;;G;A;B;A;A;ES0000037;5.69;2023;135
11485;2120;0;0;;;G;B;C;B;B;ES0000037;3.07;2023;135
11529;5330;0;0;;;G;C;C;A;A;ES0000037;83.52;2023;135
11482;1510;0;0;;;G;B;C;A;A;ES0000037;20.25;2023;135
11476;1310;0;0;;;G;C;C;A;A;ES0000037;1.7;2023;135
11489;2190;0;0;;;;D;;;;ES0000037;0.04;2023;135
11581;92D0;0;0;;;G;B;C;A;A;ES0000037;15.06;2023;135
11480;1420;0;0;;;G;A;C;A;A;ES0000037;134.28;2023;135
11581;92D0;0;0;;;M;C;C;B;B;ES0000038;37.66;2023;135
11493;2250;0;0;;;M;C;C;A;A;ES0000038;36.71;2023;135
11543;6430;0;0;;;M;B;C;A;A;ES0000038;4.35;2023;135
11489;2190;0;0;;;;D;;;;ES0000038;5.35;2023;135
11491;2230;0;0;;;;B;C;A;A;ES0000038;0.17;2023;135
11582;9320;0;0;;;M;B;C;B;B;ES0000038;7.09;2023;135
11529;5330;0;0;;;M;C;C;A;A;ES0000038;35.14;2023;135
11476;1310;0;0;;;M;A;C;A;A;ES0000038;9.56;2023;135
11572;91B0;0;0;;;;A;C;A;A;ES0000038;;2023;135
11485;2120;0;0;;;;C;C;A;A;ES0000038;0.81;2023;135
11482;1510;0;0;;;M;C;C;A;A;ES0000038;4.23;2023;135
11480;1420;0;0;;;M;B;C;A;A;ES0000038;69.25;2023;135
11551;7210;0;0;;;M;B;A;B;B;ES0000038;1164.18;2023;135
11579;92A0;0;0;;;;C;C;B;B;ES0000038;8.24;2023;135
11467;1150;0;0;;;M;C;C;B;B;ES0000038;312.89;2023;135
11484;2110;0;0;;;;B;B;B;B;ES0000038;0.6;2023;135
11494;2260;0;0;;;M;B;C;A;A;ES0000038;9.04;2023;135
11490;2210;0;0;;;M;C;C;C;C;ES0000038;0.54;2023;135
11501;3150;0;0;;;M;A;C;B;A;ES0000038;0.41;2023;135
11479;1410;0;0;;;M;A;C;A;A;ES0000038;83.76;2023;135
11538;6220;0;0;;;M;B;C;B;B;ES0000038;20.45;2023;135
11592;9550;0;0;;;G;B;B;B;B;ES0000041;2840.75;2023;135
11559;8220;0;0;;;G;C;C;;;ES0000041;3.93;2023;135
11559;8220;0;0;;;G;B;A;B;B;ES0000043;490.09;2023;135
11520;4090;0;0;;;G;A;B;C;B;ES0000043;466.98;2023;135
11592;9550;0;0;;;G;B;B;C;B;ES0000043;3288.6;2023;135
11559;8220;0;0;;;G;A;C;A;A;ES0000044;35.95;2023;135
11517;4050;0;0;;;G;A;C;C;B;ES0000044;422.21;2023;135
11582;9320;0;0;;;G;D;C;B;;ES0000044;2.78;2023;135
11585;9360;0;0;;;G;A;A;A;A;ES0000044;2991.83;2023;135
11592;9550;0;0;;;G;C;C;B;B;ES0000044;9.31;2023;135
11529;5330;0;0;3.0;;M;B;C;C;B;ES0000045;3877.63;2023;135
11542;6420;0;0;0.0;;M;C;C;A;A;ES0000045;4.97;2023;135
11581;92D0;0;0;1.0;;M;B;C;B;B;ES0000045;51.55;2023;135
11540;6310;0;0;0.0;;M;C;C;B;B;ES0000045;85.75;2023;135
11558;8210;0;0;0.0;;DD;;C;;;ES0000045;0.51;2023;135
11508;3250;0;0;1.0;;M;A;C;B;A;ES0000045;2.87;2023;135
11525;5220;0;0;1.0;;M;A;C;C;B;ES0000045;106.37;2023;135
11480;1420;0;0;0.0;;M;B;C;C;B;ES0000045;0.87;2023;135
11482;1510;0;0;1.0;;M;A;C;A;A;ES0000045;3.663;2023;135
11559;8220;0;0;0.0;;DD;;C;;;ES0000045;4.625;2023;135
11538;6220;0;0;3.0;;M;B;C;A;B;ES0000045;5632.41;2023;135
11481;1430;0;0;1.0;;M;A;C;A;A;ES0000045;1.63;2023;135
11584;9340;0;0;10.0;;M;C;C;B;C;ES0000045;190.14;2023;135
11558;8210;0;0;0.0;;M;C;C;C;C;ES0000046;9.275;2023;135
11508;3250;0;0;1.0;;M;C;C;B;B;ES0000046;4.508;2023;135
11480;1420;0;0;1.0;;M;C;C;A;A;ES0000046;246.5;2023;135
11482;1510;0;0;1.0;;M;C;C;A;B;ES0000046;6.444;2023;135
11491;2230;0;0;1.0;;M;C;C;A;B;ES0000046;44.196;2023;135
11538;6220;0;0;2.0;;M;A;C;A;A;ES0000046;17276.946;2023;135
11564;8330;0;0;0.0;19.0;G;B;C;B;B;ES0000046;0.183;2023;135
11464;1120;0;0;1.0;;G;A;C;B;B;ES0000046;1071.0;2023;135
11479;1410;0;0;1.0;;M;C;C;A;B;ES0000046;1.958;2023;135
11485;2120;0;0;0.0;;M;C;C;B;C;ES0000046;3.66;2023;135
11484;2110;0;0;0.0;;M;C;C;A;B;ES0000046;11.275;2023;135
11581;92D0;0;0;1.0;;M;C;C;B;C;ES0000046;69.015;2023;135
11469;1170;0;0;0.0;;M;A;C;;;ES0000046;799.808;2023;135
11463;1110;0;0;1.0;;M;A;B;;;ES0000046;1160.045;2023;135
11467;1150;0;0;0.0;;M;C;C;B;B;ES0000046;274.902;2023;135
11525;5220;0;0;3.0;;M;A;B;C;B;ES0000046;3915.834;2023;135
11591;9540;0;0;0.0;;M;C;C;C;C;ES0000046;1.988;2023;135
11559;8220;0;0;0.0;;M;C;C;C;C;ES0000046;7.443;2023;135
11474;1240;0;0;1.0;;M;C;B;B;B;ES0000046;145.36;2023;135
11471;1210;0;0;1.0;;M;C;B;B;B;ES0000046;72.65;2023;135
11494;2260;0;0;0.0;;M;C;C;A;B;ES0000046;278.57;2023;135
11490;2210;0;0;0.0;;M;C;B;A;A;ES0000046;25.674;2023;135
11483;1520;0;0;1.0;;M;C;C;A;A;ES0000046;136.761;2023;135
11579;92A0;0;0;0.0;;M;C;C;C;C;ES0000046;0.187;2023;135
11529;5330;0;0;0.0;;M;A;C;B;B;ES0000046;6901.209;2023;135
11481;1430;0;0;1.0;;M;B;C;A;B;ES0000046;317.004;2023;135
11552;7220;0;0;1.0;;M;C;C;C;C;ES0000047;1.09;2023;135
11538;6220;0;0;7.0;;M;A;C;A;A;ES0000047;5204.374;2023;135
11529;5330;0;0;16.0;;M;A;C;B;A;ES0000047;3599.997;2023;135
11482;1510;0;0;7.0;;M;A;C;A;A;ES0000047;294.33;2023;135
11480;1420;0;0;1.0;;M;A;C;B;A;ES0000047;28.72;2023;135
11483;1520;0;0;1.0;;M;C;C;A;A;ES0000047;3.006;2023;135
11542;6420;0;0;1.0;;M;B;C;A;B;ES0000047;1.679;2023;135
11579;92A0;0;0;0.0;;M;C;C;C;B;ES0000047;0.515;2023;135
11581;92D0;0;0;1.0;;M;B;C;B;B;ES0000047;681.758;2023;135
11525;5220;0;0;0.0;;M;B;C;C;B;ES0000047;413.651;2023;135
11481;1430;0;0;6.0;;M;C;C;C;C;ES0000047;76.569;2023;135
11508;3250;0;0;1.0;;M;A;C;B;A;ES0000047;2.708;2023;135
11484;2110;0;0;4.0;;M;B;C;B;B;ES0000048;1.381;2023;135
11525;5220;0;0;0.0;;M;C;C;C;C;ES0000048;2.952;2023;135
11480;1420;0;0;41.0;;M;A;C;A;A;ES0000048;230.105;2023;135
11476;1310;0;0;0.0;;M;C;C;A;C;ES0000048;4.602;2023;135
11481;1430;0;0;0.0;;M;C;C;A;C;ES0000048;0.148;2023;135
11538;6220;0;0;0.0;;M;D;C;C;C;ES0000048;0.772;2023;135
11467;1150;0;0;0.0;;M;B;B;B;B;ES0000048;819.95;2023;135
11491;2230;0;0;12.0;;M;B;C;A;A;ES0000048;16.877;2023;135
11489;2190;0;0;0.0;;M;B;C;B;B;ES0000048;12.692;2023;135
11494;2260;0;0;5.0;;M;B;C;B;B;ES0000048;25.867;2023;135
11581;92D0;0;0;1.0;;M;B;C;C;B;ES0000048;6.538;2023;135
11485;2120;0;0;0.0;;M;B;C;A;B;ES0000048;20.288;2023;135
11529;5330;0;0;0.0;;M;D;C;C;C;ES0000048;0.052;2023;135
11490;2210;0;0;1.0;;M;B;A;B;B;ES0000048;168.946;2023;135
11542;6420;0;0;0.0;;M;D;C;C;C;ES0000048;0.111;2023;135
11482;1510;0;0;3.0;;M;B;C;A;B;ES0000048;0.148;2023;135
11493;2250;0;0;19.0;;M;A;B;C;B;ES0000048;283.315;2023;135
11471;1210;0;0;1.0;;M;B;B;A;B;ES0000048;32.087;2023;135
11491;2230;0;0;0.0;;M;C;C;A;C;ES0000049;0.056;2023;135
11540;6310;0;0;1.0;;M;B;C;B;B;ES0000049;29103.132;2023;135
11501;3150;0;0;0.0;;M;C;C;C;C;ES0000049;0.429;2023;135
11511;3280;0;0;0.0;;M;B;C;B;C;ES0000049;5.215;2023;135
11583;9330;0;0;36.0;;M;B;A;A;A;ES0000049;45966.299;2023;135
11542;6420;0;0;1.0;;M;C;C;B;B;ES0000049;4.183;2023;135
11479;1410;0;0;0.0;;M;C;C;C;C;ES0000049;0.255;2023;135
11510;3270;0;0;0.0;;M;C;C;C;B;ES0000049;4.686;2023;135
11552;7220;0;0;0.0;;M;B;C;C;C;ES0000049;0.023;2023;135
11497;3110;0;0;1.0;;M;C;C;C;B;ES0000049;0.201;2023;135
11558;8210;0;0;1.0;;M;C;C;A;B;ES0000049;53.072;2023;135
11500;3140;0;0;0.0;;M;B;C;B;B;ES0000049;1.312;2023;135
11559;8220;0;0;1.0;;M;C;C;B;B;ES0000049;415.087;2023;135
11580;92B0;0;0;1.0;;M;C;A;B;A;ES0000049;305.232;2023;135
11579;92A0;0;0;1.0;;M;C;C;B;B;ES0000049;207.813;2023;135
11493;2250;0;0;0.0;;M;C;C;C;C;ES0000049;0.012;2023;135
11574;91E0;0;0;0.0;;M;C;C;B;B;ES0000049;903.864;2023;135
11576;9230;0;0;1.0;;M;C;C;A;B;ES0000049;15.963;2023;135
11577;9240;0;0;3.0;;M;B;B;A;B;ES0000049;10662.332;2023;135
11572;91B0;0;0;1.0;;M;C;C;C;B;ES0000049;480.641;2023;135
11538;6220;0;0;2.0;;M;B;C;A;B;ES0000049;37708.267;2023;135
11485;2120;0;0;0.0;;M;C;C;A;C;ES0000049;0.742;2023;135
11514;4020;0;0;1.0;;M;C;C;C;B;ES0000049;19.942;2023;135
11494;2260;0;0;0.0;;M;B;B;A;B;ES0000049;1113.769;2023;135
11557;8130;0;0;1.0;;M;C;C;A;B;ES0000049;1.453;2023;135
11529;5330;0;0;11.0;;M;B;B;B;B;ES0000049;36348.797;2023;135
11476;1310;0;0;0.0;;M;C;C;A;C;ES0000049;3.433;2023;135
11591;9540;0;0;0.0;;M;C;C;C;C;ES0000049;27.828;2023;135
11524;5210;0;0;1.0;;M;C;C;C;C;ES0000049;44.878;2023;135
11515;4030;0;0;16.0;;M;B;B;A;B;ES0000049;29973.226;2023;135
11581;92D0;0;0;1.0;;M;C;C;B;B;ES0000049;413.955;2023;135
11509;3260;0;0;0.0;;M;C;C;A;B;ES0000049;6.541;2023;135
11489;2190;0;0;0.0;;M;C;C;B;B;ES0000049;14.262;2023;135
11582;9320;0;0;1.0;;M;C;B;B;B;ES0000049;4713.95;2023;135
11503;3170;0;0;1.0;;M;C;C;B;B;ES0000049;14.277;2023;135
11512;3290;0;0;0.0;;M;C;C;B;B;ES0000049;3.702;2023;135
11584;9340;0;0;1.0;;M;C;C;A;A;ES0000049;133.373;2023;135
11471;1210;0;0;0.0;;M;C;C;A;C;ES0000049;0.261;2023;135
11467;1150;0;0;0.0;;DD;;C;;;ES0000049;0.079;2023;135
11562;8310;0;0;1.0;;M;C;C;B;C;ES0000049;2.56;2023;135
11560;8230;0;0;0.0;;M;C;C;C;C;ES0000049;0.312;2023;135
11572;91B0;0;0;1.0;;M;C;C;C;B;ES0000050;96.175;2023;135
11581;92D0;0;0;1.0;;M;C;C;B;B;ES0000050;245.99;2023;135
11558;8210;0;0;0.0;;M;C;C;;;ES0000050;6.55;2023;135
11559;8220;0;0;0.0;;DD;;C;;;ES0000050;3.938;2023;135
11529;5330;0;0;3.0;;M;B;C;B;B;ES0000050;1774.7;2023;135
11577;9240;0;0;0.0;;M;C;C;;;ES0000050;65.836;2023;135
11574;91E0;0;0;1.0;;M;C;C;C;C;ES0000050;19.629;2023;135
11538;6220;0;0;1.0;;M;B;C;A;C;ES0000050;4380.66;2023;135
11583;9330;0;0;1.0;;M;B;C;B;B;ES0000050;1185.109;2023;135
11579;92A0;0;0;1.0;;M;C;C;B;B;ES0000050;8.341;2023;135
11503;3170;0;0;1.0;;M;C;C;B;B;ES0000050;3.228;2023;135
11515;4030;0;0;0.0;;M;B;C;A;B;ES0000050;1012.57;2023;135
11542;6420;0;0;1.0;;M;C;C;C;B;ES0000050;0.653;2023;135
11584;9340;0;0;0.0;;M;B;C;B;C;ES0000050;2317.594;2023;135
11540;6310;0;0;1.0;;M;A;C;A;B;ES0000050;21414.42;2023;135
11576;9230;0;0;1.0;;M;A;C;C;B;ES0000051;140.162;2023;135
11521;5110;0;0;0.0;;M;C;C;B;B;ES0000051;0.506;2023;135
11572;91B0;0;0;1.0;;M;B;C;C;B;ES0000051;277.317;2023;135
11559;8220;0;0;0.0;;M;C;C;C;C;ES0000051;16.898;2023;135
11515;4030;0;0;1.0;;M;B;C;A;B;ES0000051;9402.358;2023;135
11540;6310;0;0;46.0;;M;A;B;C;B;ES0000051;94888.609;2023;135
11582;9320;0;0;0.0;;M;C;C;C;C;ES0000051;0.226;2023;135
11560;8230;0;0;0.0;;M;C;C;C;C;ES0000051;35.465;2023;135
11538;6220;0;0;1.0;;M;C;B;C;C;ES0000051;71434.077;2023;135
11591;9540;0;0;0.0;;M;C;C;C;C;ES0000051;1.427;2023;135
11577;9240;0;0;0.0;;M;C;C;C;C;ES0000051;1.372;2023;135
11581;92D0;0;0;1.0;;M;B;C;B;B;ES0000051;1683.625;2023;135
11584;9340;0;0;1.0;;M;B;C;B;B;ES0000051;2768.22;2023;135
11509;3260;0;0;0.0;;M;C;C;C;C;ES0000051;9.911;2023;135
11514;4020;0;0;0.0;;M;C;C;B;C;ES0000051;15.24;2023;135
11520;4090;0;0;0.0;;M;C;C;C;C;ES0000051;3.811;2023;135
11542;6420;0;0;0.0;;M;C;C;B;C;ES0000051;63.667;2023;135
11583;9330;0;0;1.0;;M;A;C;B;A;ES0000051;2869.018;2023;135
11579;92A0;0;0;0.0;;M;B;C;B;B;ES0000051;92.232;2023;135
11529;5330;0;0;1.0;;M;A;C;C;B;ES0000051;2381.741;2023;135
11574;91E0;0;0;1.0;;M;A;C;C;B;ES0000051;340.408;2023;135
